,PLVAR,OTYPE,OBJID,SUBTY,ISTAT,BEGDA,ENDDA,VARYF,SEQNR,INFTY,OTJID,AEDTM,UNAME,REASN,HISTO,ITXNR,CC_ID,CC_TYPE,CC_INDEX,TABNR,ODQ_CHANGEMODE,ODQ_ENTITYCNTR,LOAD_DATE
138,01,O1,50007107,,1,2015-10-21,9999-12-31,,001,1846,O150007107,2015-10-21,20013183,,,00000000,0000000002,RC,006,RP3-----100A00000000000000026999,,0,2019-07-29 19:49:57.250
139,01,O1,50007107,,1,2015-10-21,9999-12-31,,002,1846,O150007107,2015-10-21,20013183,,,00000000,0000000006,RC,002,RP3-----100A00000000000000027000,,0,2019-07-29 19:49:57.250
140,01,O1,50007107,,1,2015-10-21,9999-12-31,,003,1846,O150007107,2015-10-21,20013183,,,00000000,0000000009,RC,001,RP3-----100A00000000000000027001,,0,2019-07-29 19:49:57.250
141,01,O1,50007107,,1,2015-10-21,9999-12-31,,004,1846,O150007107,2015-10-21,20013183,,,00000000,0000000009,RC,003,RP3-----100A00000000000000027002,,0,2019-07-29 19:49:57.250
142,01,O1,50007107,,1,2015-10-21,9999-12-31,,005,1846,O150007107,2015-10-21,20013183,,,00000000,0000000009,RC,004,RP3-----100A00000000000000027003,,0,2019-07-29 19:49:57.250
143,01,O1,50007107,,1,2015-10-21,9999-12-31,,006,1846,O150007107,2015-10-21,20013183,,,00000000,0000000003,IC,005,RP3-----100A00000000000000027004,,0,2019-07-29 19:49:57.250
144,01,O1,50007107,,1,2015-10-21,9999-12-31,,007,1846,O150007107,2015-10-21,20013183,,,00000000,0000000005,IC,002,RP3-----100A00000000000000027005,,0,2019-07-29 19:49:57.250
145,01,O1,50007107,,1,2015-10-21,9999-12-31,,008,1846,O150007107,2015-10-21,20013183,,,00000000,0000000005,IC,003,RP3-----100A00000000000000027006,,0,2019-07-29 19:49:57.250
146,01,O1,50007107,,1,2015-10-21,9999-12-31,,009,1846,O150007107,2015-10-21,20013183,,,00000000,0000000005,IC,004,RP3-----100A00000000000000027007,,0,2019-07-29 19:49:57.250
147,01,O1,50007107,,1,2015-10-21,9999-12-31,,010,1846,O150007107,2015-10-21,20013183,,,00000000,0000000011,IC,001,RP3-----100A00000000000000027008,,0,2019-07-29 19:49:57.250
148,01,OF,50000697,,1,2012-11-29,2013-03-04,,003,1846,OF50000697,2013-03-05,20026590,,,00000000,0000000001,IC,004,RP3-----100A00000000000000004625,,0,2019-07-29 19:49:57.250
149,01,OF,50000697,,1,2012-11-29,2013-03-04,,004,1846,OF50000697,2013-03-05,20026590,,,00000000,0000000003,IC,001,RP3-----100A00000000000000004626,,0,2019-07-29 19:49:57.250
150,01,OF,50000697,,1,2012-11-29,2013-03-04,,005,1846,OF50000697,2013-03-05,20026590,,,00000000,0000000003,IC,002,RP3-----100A00000000000000004627,,0,2019-07-29 19:49:57.250
151,01,OF,50000697,,1,2012-11-29,2013-03-04,,006,1846,OF50000697,2013-03-05,20026590,,,00000000,0000000003,IC,003,RP3-----100A00000000000000004628,,0,2019-07-29 19:49:57.250
152,01,OF,50000697,,1,2012-11-29,2013-06-05,,002,1846,OF50000697,2013-06-06,9257045,,,00000000,0000000002,RC,003,RP3-----100A00000000000000004624,,0,2019-07-29 19:49:57.250
153,01,OF,50000697,,1,2012-11-29,2014-04-21,,000,1846,OF50000697,2014-04-22,20028613,,,00000000,0000000002,RC,001,RP3-----100A00000000000000004622,,0,2019-07-29 19:49:57.250
154,01,OF,50000697,,1,2012-11-29,2015-11-02,,001,1846,OF50000697,2015-11-03,20046082,,,00000000,0000000002,RC,002,RP3-----100A00000000000000004623,,0,2019-07-29 19:49:57.250
155,01,OF,50000697,,1,2013-03-05,2013-06-05,,000,1846,OF50000697,2013-06-06,9257045,,,00000000,0000000001,IC,004,RP3-----100A00000000000000008028,,0,2019-07-29 19:49:57.250
156,01,OF,50000697,,1,2013-03-05,2013-06-05,,003,1846,OF50000697,2013-06-06,9257045,,,00000000,0000000001,IC,003,RP3-----100A00000000000000008031,,0,2019-07-29 19:49:57.250
157,01,OF,50000697,,1,2013-03-05,2017-07-16,,001,1846,OF50000697,2017-07-17,1402335,,,00000000,0000000002,IC,001,RP3-----100A00000000000000008029,,0,2019-07-29 19:49:57.250
158,01,OF,50000697,,1,2013-03-05,2017-07-16,,002,1846,OF50000697,2017-07-17,1402335,,,00000000,0000000001,IC,002,RP3-----100A00000000000000008030,,0,2019-07-29 19:49:57.250
159,01,OF,50000697,,1,2013-06-06,2014-04-13,,000,1846,OF50000697,2014-04-14,20071661,,,00000000,0000000001,IC,004,RP3-----100A00000000000000009059,,0,2019-07-29 19:49:57.250
160,01,OF,50000697,,1,2013-06-06,2014-04-13,,001,1846,OF50000697,2014-04-14,20071661,,,00000000,0000000009,RC,003,RP3-----100A00000000000000009060,,0,2019-07-29 19:49:57.250
161,01,OF,50000697,,1,2013-06-06,2015-02-16,,002,1846,OF50000697,2015-02-17,20046082,,,00000000,0000000003,IC,003,RP3-----100A00000000000000009061,,0,2019-07-29 19:49:57.250
162,01,OF,50000697,,1,2014-04-14,2015-02-16,,001,1846,OF50000697,2015-02-17,20046082,,,00000000,0000000011,IC,004,RP3-----100A00000000000000014701,,0,2019-07-29 19:49:57.250
163,01,OF,50000697,,1,2014-04-14,2017-07-16,,000,1846,OF50000697,2017-07-17,1402335,,,00000000,0000000009,RC,003,RP3-----100A00000000000000014700,,0,2019-07-29 19:49:57.250
164,01,OF,50000697,,1,2014-04-22,2015-05-24,,000,1846,OF50000697,2015-05-25,20013318,,,00000000,0000000002,RC,001,RP3-----100A00000000000000014759,,0,2019-07-29 19:49:57.250
165,01,OF,50000697,,1,2015-02-17,9999-12-31,,000,1846,OF50000697,2015-02-17,20046082,,,00000000,0000000011,IC,005,RP3-----100A00000000000000019358,,0,2019-07-29 19:49:57.250
166,01,OF,50000697,,1,2015-05-25,2017-07-16,,000,1846,OF50000697,2017-07-17,1402335,,,00000000,0000000002,RC,001,RP3-----100A00000000000000022284,,0,2019-07-29 19:49:57.250
167,01,OF,50000697,,1,2015-11-03,2017-07-16,,000,1846,OF50000697,2017-07-17,1402335,,,00000000,0000000002,RC,002,RP3-----100A00000000000000027224,,0,2019-07-29 19:49:57.250
168,01,OF,50000697,,1,2017-07-17,2018-05-21,,000,1846,OF50000697,2018-05-22,20046082,,,00000000,0000000009,RC,003,RP3-----100A00000000000000034507,,0,2019-07-29 19:49:57.250
169,01,OF,50000697,,1,2017-07-17,2018-05-21,,001,1846,OF50000697,2018-05-22,20046082,,,00000000,0000000002,RC,002,RP3-----100A00000000000000034508,,0,2019-07-29 19:49:57.250
170,01,OF,50000697,,1,2017-07-17,2018-05-21,,004,1846,OF50000697,2018-05-22,20046082,,,00000000,0000000001,IC,002,RP3-----100A00000000000000034529,,0,2019-07-29 19:49:57.250
171,01,OF,50000697,,1,2017-07-17,9999-12-31,,002,1846,OF50000697,2017-07-17,1402335,,,00000000,0000000003,IC,006,RP3-----100A00000000000000034509,,0,2019-07-29 19:49:57.250
172,01,OF,50000697,,1,2017-07-17,9999-12-31,,003,1846,OF50000697,2017-07-17,1402335,,,00000000,0000000002,IC,001,RP3-----100A00000000000000034528,,0,2019-07-29 19:49:57.250
173,01,OF,50000697,,1,2018-05-22,9999-12-31,,000,1846,OF50000697,2018-05-22,20046082,,,00000000,0000000001,IC,002,RP3-----100A00000000000000041094,,0,2019-07-29 19:49:57.250
174,01,OF,50000697,,1,2018-05-22,9999-12-31,,001,1846,OF50000697,2018-05-22,20046082,,,00000000,0000000001,RC,004,RP3-----100A00000000000000041095,,0,2019-07-29 19:49:57.250
175,01,OF,50000697,,1,2018-05-22,9999-12-31,,002,1846,OF50000697,2018-05-22,20046082,,,00000000,0000000002,RC,005,RP3-----100A00000000000000041096,,0,2019-07-29 19:49:57.250
176,01,OF,50000697,,1,2018-05-22,9999-12-31,,003,1846,OF50000697,2018-05-22,20046082,,,00000000,0000000005,IC,007,RP3-----100A00000000000000041097,,0,2019-07-29 19:49:57.250
177,01,OF,50000723,,1,2012-11-29,2013-03-05,,000,1846,OF50000723,2013-03-06,20026590,,,00000000,0000000009,RC,001,RP3-----100A00000000000000004722,,0,2019-07-29 19:49:57.250
178,01,OF,50000723,,1,2012-11-29,2013-03-05,,001,1846,OF50000723,2013-03-06,20026590,,,00000000,0000000009,RC,002,RP3-----100A00000000000000004723,,0,2019-07-29 19:49:57.250
179,01,OF,50000723,,1,2012-11-29,2013-03-05,,002,1846,OF50000723,2013-03-06,20026590,,,00000000,0000000001,IC,003,RP3-----100A00000000000000004724,,0,2019-07-29 19:49:57.250
180,01,OF,50000723,,1,2012-11-29,2013-03-05,,003,1846,OF50000723,2013-03-06,20026590,,,00000000,0000000003,IC,001,RP3-----100A00000000000000004725,,0,2019-07-29 19:49:57.250
181,01,OF,50000723,,1,2012-11-29,2013-03-05,,004,1846,OF50000723,2013-03-06,20026590,,,00000000,0000000003,IC,002,RP3-----100A00000000000000004726,,0,2019-07-29 19:49:57.250
182,01,OF,50000723,,1,2012-11-29,2013-03-05,,005,1846,OF50000723,2013-03-06,20026590,,,00000000,0000000003,IC,005,RP3-----100A00000000000000004727,,0,2019-07-29 19:49:57.250
183,01,OF,50000723,,1,2012-11-29,2013-03-05,,006,1846,OF50000723,2013-03-06,20026590,,,00000000,0000000005,IC,004,RP3-----100A00000000000000004728,,0,2019-07-29 19:49:57.250
184,01,OF,50000723,,1,2013-03-06,2013-05-22,,000,1846,OF50000723,2013-05-23,20000770,,,00000000,0000000001,IC,003,RP3-----100A00000000000000008042,,0,2019-07-29 19:49:57.250
185,01,OF,50000723,,1,2013-03-06,2013-05-22,,001,1846,OF50000723,2013-05-23,20000770,,,00000000,0000000003,IC,001,RP3-----100A00000000000000008043,,0,2019-07-29 19:49:57.250
186,01,OF,50000723,,1,2013-03-06,2013-05-22,,002,1846,OF50000723,2013-05-23,20000770,,,00000000,0000000005,IC,004,RP3-----100A00000000000000008044,,0,2019-07-29 19:49:57.250
187,01,OF,50000723,,1,2013-03-06,2013-05-22,,005,1846,OF50000723,2013-05-23,20000770,,,00000000,0000000001,IC,005,RP3-----100A00000000000000008047,,0,2019-07-29 19:49:57.250
188,01,OF,50000723,,1,2013-03-06,9999-12-31,,003,1846,OF50000723,2013-03-06,20026590,,,00000000,0000000006,RC,001,RP3-----100A00000000000000008045,,0,2019-07-29 19:49:57.250
189,01,OF,50000723,,1,2013-03-06,9999-12-31,,004,1846,OF50000723,2013-03-06,20026590,,,00000000,0000000006,RC,002,RP3-----100A00000000000000008046,,0,2019-07-29 19:49:57.250
190,01,OF,50000723,,1,2013-05-23,2014-04-13,,000,1846,OF50000723,2014-04-14,20071661,,,00000000,0000000001,IC,003,RP3-----100A00000000000000008883,,0,2019-07-29 19:49:57.250
191,01,OF,50000723,,1,2013-05-23,2014-04-13,,001,1846,OF50000723,2014-04-14,20071661,,,00000000,0000000003,IC,001,RP3-----100A00000000000000008884,,0,2019-07-29 19:49:57.250
192,01,OF,50000723,,1,2013-05-23,2014-04-13,,002,1846,OF50000723,2014-04-14,20071661,,,00000000,0000000005,IC,004,RP3-----100A00000000000000008885,,0,2019-07-29 19:49:57.250
193,01,OF,50000723,,1,2013-05-23,2014-04-13,,003,1846,OF50000723,2014-04-14,20071661,,,00000000,0000000001,IC,005,RP3-----100A00000000000000008886,,0,2019-07-29 19:49:57.250
194,01,OF,50000723,,1,2014-04-14,2017-03-30,,001,1846,OF50000723,2017-03-31,20046082,,,00000000,0000000005,IC,004,RP3-----100A00000000000000014709,,0,2019-07-29 19:49:57.250
195,01,OF,50000723,,1,2014-04-14,9999-12-31,,000,1846,OF50000723,2014-04-14,20071661,,,00000000,0000000003,IC,001,RP3-----100A00000000000000014708,,0,2019-07-29 19:49:57.250
196,01,OF,50000723,,1,2014-04-14,9999-12-31,,002,1846,OF50000723,2014-04-14,20071661,,,00000000,0000000001,IC,005,RP3-----100A00000000000000014710,,0,2019-07-29 19:49:57.250
197,01,OF,50000723,,1,2014-04-14,9999-12-31,,003,1846,OF50000723,2014-04-14,20071661,,,00000000,0000000011,IC,003,RP3-----100A00000000000000014711,,0,2019-07-29 19:49:57.250
198,01,OF,50000723,,1,2014-04-14,9999-12-31,,004,1846,OF50000723,2014-04-14,20071661,,,00000000,0000000005,IC,006,RP3-----100A00000000000000014712,,0,2019-07-29 19:49:57.250
199,01,OF,50000723,,1,2015-11-03,9999-12-31,,000,1846,OF50000723,2015-11-03,20046082,,,00000000,0000000006,RC,003,RP3-----100A00000000000000027245,,0,2019-07-29 19:49:57.250
200,01,OF,50000724,,1,2012-11-29,2014-04-22,,000,1846,OF50000724,2014-04-22,20028613,,,00000000,0000000005,RC,001,RP3-----100A00000000000000004730,,0,2019-07-29 19:49:57.250
201,01,OF,50000724,,1,2012-11-29,2014-04-22,,001,1846,OF50000724,2014-04-22,20028613,,,00000000,0000000001,IC,001,RP3-----100A00000000000000004731,,0,2019-07-29 19:49:57.250
202,01,OF,50000724,,1,2013-05-23,2014-04-22,,000,1846,OF50000724,2014-04-22,20028613,,,00000000,0000000002,RC,002,RP3-----100A00000000000000008893,,0,2019-07-29 19:49:57.250
203,01,OF,50000725,,1,2012-11-29,2013-03-05,,000,1846,OF50000725,2013-03-06,20026590,,,00000000,0000000005,RC,002,RP3-----100A00000000000000004733,,0,2019-07-29 19:49:57.250
204,01,OF,50000725,,1,2012-11-29,2013-03-05,,003,1846,OF50000725,2013-03-06,20026590,,,00000000,0000000001,IC,002,RP3-----100A00000000000000004736,,0,2019-07-29 19:49:57.250
205,01,OF,50000725,,1,2012-11-29,2013-03-05,,004,1846,OF50000725,2013-03-06,20026590,,,00000000,0000000001,IC,003,RP3-----100A00000000000000004737,,0,2019-07-29 19:49:57.250
206,01,OF,50000725,,1,2012-11-29,2013-03-07,,001,1846,OF50000725,2013-03-08,20026590,,,00000000,0000000009,RC,001,RP3-----100A00000000000000004734,,0,2019-07-29 19:49:57.250
207,01,OF,50000725,,1,2012-11-29,2013-03-07,,002,1846,OF50000725,2013-03-08,20026590,,,00000000,0000000001,IC,001,RP3-----100A00000000000000004735,,0,2019-07-29 19:49:57.250
208,01,OF,50000726,,1,2012-11-29,2013-03-04,,004,1846,OF50000726,2013-03-05,20026590,,,00000000,0000000005,IC,003,RP3-----100A00000000000000004743,,0,2019-07-29 19:49:57.250
209,01,OF,50000726,,1,2012-11-29,2013-03-04,,005,1846,OF50000726,2013-03-05,20026590,,,00000000,0000000003,IC,001,RP3-----100A00000000000000004744,,0,2019-07-29 19:49:57.250
210,01,OF,50000726,,1,2012-11-29,2013-05-27,,002,1846,OF50000726,2013-05-28,3974696,,,00000000,0000000009,RC,002,RP3-----100A00000000000000004741,,0,2019-07-29 19:49:57.250
211,01,OF,50000726,,1,2012-11-29,2014-04-22,,000,1846,OF50000726,2014-04-22,20028613,,,00000000,0000000005,RC,001,RP3-----100A00000000000000004739,,0,2019-07-29 19:49:57.250
212,01,OF,50000726,,1,2012-11-29,2014-04-22,,001,1846,OF50000726,2014-04-22,20028613,,,00000000,0000000005,RC,003,RP3-----100A00000000000000004740,,0,2019-07-29 19:49:57.250
213,01,OF,50000726,,1,2012-11-29,2014-04-22,,003,1846,OF50000726,2014-04-22,20028613,,,00000000,0000000001,IC,002,RP3-----100A00000000000000004742,,0,2019-07-29 19:49:57.250
214,01,OF,50000726,,1,2013-03-05,2013-03-05,,000,1846,OF50000726,2013-03-06,3974696,,,00000000,0000000005,IC,003,RP3-----100A00000000000000008018,,0,2019-07-29 19:49:57.250
215,01,OF,50000726,,1,2013-03-05,2013-05-27,,001,1846,OF50000726,2013-05-28,3974696,,,00000000,0000000001,IC,004,RP3-----100A00000000000000008019,,0,2019-07-29 19:49:57.250
216,01,OF,50000726,,1,2013-03-06,2014-04-22,,000,1846,OF50000726,2014-04-22,20028613,,,00000000,0000000001,IC,003,RP3-----100A00000000000000008118,,0,2019-07-29 19:49:57.250
217,01,OF,50000727,,1,2012-11-29,2013-03-05,,000,1846,OF50000727,2013-03-06,20026590,,,00000000,0000000004,RC,001,RP3-----100A00000000000000004746,,0,2019-07-29 19:49:57.250
218,01,OF,50000727,,1,2012-11-29,2013-03-05,,001,1846,OF50000727,2013-03-06,20026590,,,00000000,0000000001,IC,001,RP3-----100A00000000000000004747,,0,2019-07-29 19:49:57.250
219,01,OF,50000728,,1,2012-11-29,2013-03-04,,002,1846,OF50000728,2013-03-05,20026590,,,00000000,0000000001,IC,002,RP3-----100A00000000000000004751,,0,2019-07-29 19:49:57.250
220,01,OF,50000728,,1,2012-11-29,2013-03-04,,003,1846,OF50000728,2013-03-05,20026590,,,00000000,0000000003,IC,001,RP3-----100A00000000000000004752,,0,2019-07-29 19:49:57.250
221,01,OF,50000728,,1,2012-11-29,2013-03-04,,004,1846,OF50000728,2013-03-05,20026590,,,00000000,0000000003,IC,003,RP3-----100A00000000000000004753,,0,2019-07-29 19:49:57.250
222,01,OF,50000728,,1,2012-11-29,2014-04-13,,000,1846,OF50000728,2014-04-14,20071661,,,00000000,0000000004,RC,001,RP3-----100A00000000000000004749,,0,2019-07-29 19:49:57.250
223,01,OF,50000728,,1,2012-11-29,2014-04-13,,001,1846,OF50000728,2014-04-14,20071661,,,00000000,0000000004,RC,002,RP3-----100A00000000000000004750,,0,2019-07-29 19:49:57.250
224,01,OF,50000728,,1,2013-03-05,2014-07-21,,000,1846,OF50000728,2014-07-22,20013183,,,00000000,0000000001,IC,002,RP3-----100A00000000000000008015,,0,2019-07-29 19:49:57.250
225,01,OF,50000728,,1,2013-03-05,2014-07-21,,001,1846,OF50000728,2014-07-22,20013183,,,00000000,0000000003,IC,001,RP3-----100A00000000000000008016,,0,2019-07-29 19:49:57.250
226,01,OF,50000728,,1,2014-04-14,2014-04-21,,001,1846,OF50000728,2014-04-22,20028613,,,00000000,0000000001,RC,002,RP3-----100A00000000000000014697,,0,2019-07-29 19:49:57.250
227,01,OF,50000728,,1,2014-04-14,2014-07-21,,000,1846,OF50000728,2014-07-22,20013183,,,00000000,0000000004,RC,001,RP3-----100A00000000000000014696,,0,2019-07-29 19:49:57.250
228,01,OF,50000728,,1,2014-04-22,2014-07-21,,000,1846,OF50000728,2014-07-22,20013183,,,00000000,0000000001,RC,002,RP3-----100A00000000000000014770,,0,2019-07-29 19:49:57.250
229,01,OF,50000729,,1,2012-11-29,2013-03-05,,000,1846,OF50000729,2013-03-06,20026590,,,00000000,0000000009,RC,001,RP3-----100A00000000000000004755,,0,2019-07-29 19:49:57.250
230,01,OF,50000729,,1,2012-11-29,2013-03-05,,001,1846,OF50000729,2013-03-06,20026590,,,00000000,0000000009,RC,002,RP3-----100A00000000000000004756,,0,2019-07-29 19:49:57.250
231,01,OF,50000729,,1,2012-11-29,2013-03-05,,002,1846,OF50000729,2013-03-06,20026590,,,00000000,0000000001,IC,003,RP3-----100A00000000000000004757,,0,2019-07-29 19:49:57.250
232,01,OF,50000729,,1,2012-11-29,2013-03-05,,003,1846,OF50000729,2013-03-06,20026590,,,00000000,0000000003,IC,001,RP3-----100A00000000000000004758,,0,2019-07-29 19:49:57.250
233,01,OF,50000729,,1,2012-11-29,2013-03-05,,004,1846,OF50000729,2013-03-06,20026590,,,00000000,0000000003,IC,002,RP3-----100A00000000000000004759,,0,2019-07-29 19:49:57.250
234,01,OF,50000729,,1,2012-11-29,2013-03-05,,005,1846,OF50000729,2013-03-06,20026590,,,00000000,0000000003,IC,005,RP3-----100A00000000000000004760,,0,2019-07-29 19:49:57.250
235,01,OF,50000729,,1,2012-11-29,2013-03-05,,006,1846,OF50000729,2013-03-06,20026590,,,00000000,0000000005,IC,004,RP3-----100A00000000000000004761,,0,2019-07-29 19:49:57.250
236,01,OF,50000729,,1,2013-03-06,2013-07-10,,000,1846,OF50000729,2013-07-11,3974696,,,00000000,0000000006,RC,001,RP3-----100A00000000000000008081,,0,2019-07-29 19:49:57.250
237,01,OF,50000729,,1,2013-03-06,2013-07-10,,001,1846,OF50000729,2013-07-11,3974696,,,00000000,0000000003,IC,006,RP3-----100A00000000000000008082,,0,2019-07-29 19:49:57.250
238,01,OF,50000729,,1,2013-03-08,2013-07-10,,000,1846,OF50000729,2013-07-11,3974696,,,00000000,0000000006,RC,003,RP3-----100A00000000000000008155,,0,2019-07-29 19:49:57.250
239,01,OF,50000729,,1,2013-03-08,2013-07-10,,001,1846,OF50000729,2013-07-11,3974696,,,00000000,0000000001,IC,007,RP3-----100A00000000000000008156,,0,2019-07-29 19:49:57.250
240,01,OF,50000729,,1,2013-03-08,2013-07-10,,002,1846,OF50000729,2013-07-11,3974696,,,00000000,0000000001,IC,008,RP3-----100A00000000000000008157,,0,2019-07-29 19:49:57.250
241,01,OF,50000729,,1,2013-03-08,2013-07-10,,003,1846,OF50000729,2013-07-11,3974696,,,00000000,0000000001,IC,009,RP3-----100A00000000000000008158,,0,2019-07-29 19:49:57.250
242,01,OF,50000729,,1,2013-03-08,2013-07-10,,004,1846,OF50000729,2013-07-11,3974696,,,00000000,0000000005,IC,010,RP3-----100A00000000000000008159,,0,2019-07-29 19:49:57.250
243,01,OF,50000734,,1,2013-08-16,2013-08-19,,000,1846,OF50000734,2013-08-20,20046082,,,00000000,0000000002,RC,001,RP3-----100A00000000000000010832,,0,2019-07-29 19:49:57.250
244,01,OF,50000734,,1,2013-08-16,2013-08-19,,001,1846,OF50000734,2013-08-20,20046082,,,00000000,0000000002,RC,002,RP3-----100A00000000000000010833,,0,2019-07-29 19:49:57.250
245,01,OF,50000734,,1,2013-08-16,2013-08-19,,005,1846,OF50000734,2013-08-20,20046082,,,00000000,0000000007,IC,003,RP3-----100A00000000000000010837,,0,2019-07-29 19:49:57.250
246,01,OF,50000734,,1,2013-08-16,2017-03-30,,004,1846,OF50000734,2017-03-31,20013183,,,00000000,0000000001,IC,002,RP3-----100A00000000000000010836,,0,2019-07-29 19:49:57.250
247,01,OF,50000734,,1,2013-08-16,2018-02-19,,002,1846,OF50000734,2018-02-20,20046082,,,00000000,0000000006,RC,003,RP3-----100A00000000000000010834,,0,2019-07-29 19:49:57.250
248,01,OF,50000734,,1,2013-08-16,9999-12-31,,003,1846,OF50000734,2013-08-16,6081515,,,00000000,0000000003,IC,001,RP3-----100A00000000000000010835,,0,2019-07-29 19:49:57.250
249,01,OF,50000734,,1,2013-08-20,2018-02-19,,000,1846,OF50000734,2018-02-20,20046082,,,00000000,0000000002,RC,001,RP3-----100A00000000000000010887,,0,2019-07-29 19:49:57.250
250,01,OF,50000734,,1,2013-08-20,9999-12-31,,001,1846,OF50000734,2013-08-20,20046082,,,00000000,0000000002,RC,002,RP3-----100A00000000000000010888,,0,2019-07-29 19:49:57.250
251,01,OF,50000734,,1,2013-08-20,9999-12-31,,002,1846,OF50000734,2013-08-20,20046082,,,00000000,0000000007,IC,003,RP3-----100A00000000000000010889,,0,2019-07-29 19:49:57.250
252,01,OF,50000734,,1,2016-05-09,2018-02-19,,001,1846,OF50000734,2018-02-20,20046082,,,00000000,0000000001,RC,005,RP3-----100A00000000000000028668,,0,2019-07-29 19:49:57.250
253,01,OF,50000734,,1,2016-05-09,9999-12-31,,000,1846,OF50000734,2016-05-09,20046082,,,00000000,0000000001,RC,004,RP3-----100A00000000000000028667,,0,2019-07-29 19:49:57.250
254,01,OF,50000734,,1,2016-05-09,9999-12-31,,002,1846,OF50000734,2016-05-09,20046082,,,00000000,0000000001,RC,006,RP3-----100A00000000000000028669,,0,2019-07-29 19:49:57.250
255,01,OF,50000734,,1,2017-03-31,2018-02-19,,001,1846,OF50000734,2018-02-20,20046082,,,00000000,0000000007,RC,008,RP3-----100A00000000000000033050,,0,2019-07-29 19:49:57.250
256,01,OF,50000734,,1,2017-03-31,2018-02-19,,002,1846,OF50000734,2018-02-20,20046082,,,00000000,0000000003,IC,004,RP3-----100A00000000000000033051,,0,2019-07-29 19:49:57.250
257,01,OF,50000734,,1,2017-03-31,9999-12-31,,000,1846,OF50000734,2017-03-31,20013183,,,00000000,0000000001,RC,007,RP3-----100A00000000000000033049,,0,2019-07-29 19:49:57.250
258,01,OF,50000734,,1,2017-03-31,9999-12-31,,003,1846,OF50000734,2017-03-31,20013183,,,00000000,0000000011,IC,005,RP3-----100A00000000000000033052,,0,2019-07-29 19:49:57.250
